place_id,name,address,types,region,lad_code,imd_quintile,is_true_salon,notes
ChIJ1bnt6hAPeUgRiLD9HeelPjw,Tan King Rossington,"5, eva building, King Ave, New Rossington, Doncaster DN11 0PF, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJ41aaG5EMeUgRelagR8PLN1U,Casa Bella Sorella,"12 The Crescent, New Edlington, Doncaster DN12 1AJ, UK",beauty_salon;establishment;hair_care;hair_salon;nail_salon;point_of_interest;service,Yorkshire,E08000017,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJ51zM7PENeUgRy3pZ3UjxWcA,Shine On Tanning & Beauty Salons Ltd,"45 Arksey Ln, Bentley, Doncaster DN5 0RX, UK",beauty_salon;establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJ6xUaG3APeUgROuqSPRUpTdY,Tan King,"30 Mill St, Armthorpe, Doncaster DN3 3DL, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJ7_ZUl9ANeUgRk8zUBxCGBaU,Florida Tan Salon,"9 Nether Hall Rd, Doncaster DN1 2PH, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJ82KMt0xzeUgRaLltQgMA1Ts,TopTan,"9 Grays Ct, Denaby Main, Doncaster DN12 4UW, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJ87xpryYMeUgRW8QPbaTYP0k,Morrisons,"1a Water Vole Wy, Balby, Doncaster DN4 5JP, UK",establishment;food;food_store;grocery_store;point_of_interest;store;supermarket,Yorkshire,E08000017,1,False,Supermarket / food retailer
ChIJAZHINiITeUgRJOJjsfQ1qQs,The Radiance Lounge Tanning,"The, Old Wesleyan Chapel, Skellow Rd, Carcroft, Doncaster DN6 8HQ, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJDzl27VgMeUgRuUCOHGKKA_k,The Tanning Lounge,"210 Warmsworth Rd, Balby, Doncaster DN4 0TR, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJG1-7eV4JeUgR-lRMJnWRWpg,Radiance hair by Amy,"90 Gattison Ln, New Rossington, Doncaster DN11 0NR, UK",beauty_salon;establishment;establishmentbeauty_salon;point_of_interest;service,Yorkshire,E08000017,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJGYlbdGoPeUgRzcYQKQOTNl0,Glow Tanning Doncaster,"170 Beckett Rd., Doncaster DN2 4BD, UK",establishment;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJIbgaUhUJeUgRc65x7o6aAUk,SunKissed Tanning,"94 Gattison Ln, New Rossington, Doncaster DN11 0NR, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJJ6tcktANeUgRTXqoMCluYZo,Aroma barbers,"2 Nether Hall Rd, Doncaster DN1 2PW, UK",barber_shop;establishment;hair_care;health;point_of_interest;service,Yorkshire,E08000017,1,False,Barbers only - no tanning
ChIJJY0KH9EOeUgR2FRQwxzS3g4,Mobile spray tans and massage by Katy,"93 Borrowdale Cl, Carcroft, Doncaster DN6 8QT, UK",establishment;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJJyH16IoNeUgRoO5a52jGnBY,Sunrise Tanning Studio Bentley,"45 Arksey Ln, Bentley, Doncaster DN5 0RX, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJNetkYpkSeUgRwiJI9t-b3CM,Radiance Health & Beauty,"8 Windmill Balk Ln, Woodlands, Doncaster DN6 7SE, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000017,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJPSieaohzeUgRbOVSGbh1j98,The Beauty Box,"101a Sheffield Rd, Conisbrough, Doncaster DN12 2AR, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000017,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJS6QFKWwNeUgRmOv2YSn4ViM,Florida Tanning Balby,"98A Sandford Rd, Doncaster DN4 8EG, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJS7hsS4gNeUgRReiujTWsyIo,Lakeside Beauty,"8 Thorne Rd, Doncaster DN1 2HS, UK",beautician;beauty_salon;establishment;hair_care;health;massage;massage_spa;medical_clinic;point_of_interest;service;skin_care_clinic;spa,Yorkshire,E08000017,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJTbY5o30QeUgRQfwMT2a1EUw,BLOSSOM TANNING,"Finkle St, Stainforth, Doncaster DN7 5AN, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJUY7jOZ4aeUgRhWE_R13VZLE,Uptown Tanning,"Station Rd, Dunscroft, Hatfield, Doncaster DN7 4JP, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJUwErU_QSeUgR5EC_-GGtTro,Hotspot,"53 Owston Rd, Carcroft, Doncaster DN6 8DA, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJV4iXSFYNeUgRIzTiSW9wNfs,Indigo Sun,"Indigo Sun, Retail Centre, Unit C2 White Rose Way, Doncaster DN4 5FT, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJVfiEVH4OeUgR2XQcxGNmXiU,Florida Tanning,"159 Carr House Rd, Doncaster DN4 5DP, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJWTvY8bgPeUgRzjERZUh0XiA,Beauty Lounge,"35 Church St, Armthorpe, Doncaster DN3 3AE, UK",beautician;beauty_salon;establishment;hair_care;health;massage;massage_spa;medical_clinic;nail_salon;point_of_interest;service;skin_care_clinic;spa,Yorkshire,E08000017,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJ_efxA5wSeUgRkAoZccTxPfU,The Tanning Lounge,"Woodlands, Doncaster DN6 7HR, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJbRhicnEbeUgR2nL0GUFAIn0,🤍Glow up🤍 Beauty and training academy,"The Cir, Moorends, Doncaster DN8 4LL, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000017,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJc4POE3sNeUgRyGw43cOETWc,Elysium Hair & Beauty Studio,"3, Priory House, Priory Walk, Doncaster DN1 1TS, UK",beauty_salon;establishment;hair_care;hair_salon;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJdQKO8NEOeUgRLXYAY0XX0jo,Sarah Jayne's Tanning Salon & Gift Boutique,"Eva Building, Co-operative Villa, 5 King Ave, New Rossington, Doncaster DN11 0PF, UK",beauty_salon;establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJiZJDXsYNeUgR-wKNwSCv224,Leisure Time Sunbeds,"32 North Bridge Rd, Doncaster DN5 9AN, UK",establishment;manufacturer;point_of_interest,Yorkshire,E08000017,1,False,Known non-salon - manually excluded
ChIJiyeEj3YNeUgRRo9SaFkv65g,Angelstansnboutique,"128 Warmsworth Rd, Doncaster DN4 0RS, UK",clothing_store;doctor;establishment;establishmenttanning_studio;health;point_of_interest;service;store;tanning_studio;womens_clothing_store,Yorkshire,E08000017,1,True,
ChIJpcaYTZ8aeUgRrIZ4vL7_mtU,tanning boutique,"81 Abbey Rd, Dunscroft, Hatfield, Doncaster DN7 4LE, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJtRRaNkYMeUgRFSE-7m1LZ-M,True Reflections,"98 Sandford Rd, Doncaster DN4 8EG, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000017,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJuypaeV4PeUgRMJcu3hvy3JE,Florida Tanning Wheatley,"170 Beckett Rd., Doncaster DN2 4BD, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJx8lLA34IeUgRbRbNPF3ed3M,Talking Heads,"Talking Heads, 6 Baxter Gate, Doncaster DN1 1JU, UK",beauty_salon;establishment;hair_care;hair_salon;makeup_artist;point_of_interest;service;store,Yorkshire,E08000017,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJxVbr9sETeUgRgx4vNdDXGnc,Corner Cottage Clinic,"20 Central Ave, Woodlands, Doncaster DN6 7NW, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000017,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJzV3tA94PeUgRNGGqqSWdm1U,Florida Tanning Armthorpe LTD,"Church St, Armthorpe, Doncaster DN3 3AG, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,1,True,
ChIJ45LIbO0NeUgROehZswU_0Vw,Florida Tanning,"Bentley, Doncaster DN5 0AA, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,2,True,
ChIJ5Qwgo60JeUgRUZMJTTpLVuo,Russet Beauty Salon,"94 Gattison Ln, New Rossington, Doncaster DN11 0NR, UK",beauty_salon;establishment;establishmentbeauty_salon;point_of_interest;service,Yorkshire,E08000017,2,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJ7VzLPX4IeUgRGskF3BHc5-8,Ambiance Health & Beauty,"3 Swan St, Bawtry, Doncaster DN10 6JQ, UK",beauty_salon;establishment;hair_care;health;makeup_artist;massage;massage_spa;medical_clinic;nail_salon;point_of_interest;service;spa,Yorkshire,E08000017,2,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJ7fHAF34IeUgRpOAK3QGdNK4,House Of Lindsey,"1 Swan St, Bawtry, Doncaster DN10 6JQ, UK",beauty_salon;establishment;nail_salon;point_of_interest;service,Yorkshire,E08000017,2,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJ95_bY_4OeUgRyI58Gx9pkH8,Quicktan Sunbeds,"16 Everingham Rd, Doncaster DN4 6JG, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,2,True,
ChIJIZJnK5IJeUgRpGa3pBte9I8,Glamour by Chloe rose,"First floor, 16 Swan St, Bawtry, Doncaster DN10 6JQ, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000017,2,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJMcgNZCkbeUgRIPjrUsqTRBg,No.6 The Salon & Academy,"1 Finkle Ct, Thorne, Doncaster DN8 5DE, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000017,2,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJT1x7MzIOeUgR8HTtWRGTzxQ,Sainsbury's,"Thorne Rd, Edenthorpe, Doncaster DN2 5PS, UK",bakery;establishment;food;food_store;grocery_store;point_of_interest;store;supermarket,Yorkshire,E08000017,2,False,Supermarket / food retailer
ChIJZedWp4AIeUgRUbHg3oJc8sY,Belinda At Cloud 9 Beauty Salon,"16 Swan St, Bawtry, Doncaster DN10 6JQ, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000017,2,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJa9KoGZkMeUgR5kf1D8GLobM,"Riviera Sunbeds, Sunbed Hire Doncaster.","The Workshop, Ind, Est, Broomhouse Ln, New Edlington, Doncaster DN12 1EQ, UK",establishment;point_of_interest;service,Yorkshire,E08000017,2,False,Sunbed hire / equipment supplier - not a salon
ChIJaSrCU7wTeUgR5oyVL2kvdXY,Lux Tanning Aesthetics,"25 Station Rd, Askern, Doncaster DN6 0JA, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,2,True,
ChIJccC7ba4beUgRmk46rFqEiRE,Afterglow Tanning Lounge,"Thorne, Doncaster DN8 5AU, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,2,True,
ChIJd3RqFWRzeUgR9-8pFpOoG-4,Dollicious HQ,"21 Wembley Ave, Conisbrough, Doncaster DN12 3LF, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000017,2,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJe4TwK6gTeUgRvEzM0d86xTQ,Tan King Skellow Ltd,"221 Skellow Rd, Skellow, Doncaster DN6 8JH, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,2,True,
ChIJeXA52qZzeUgRsZQzUGcmAnI,Tina's Hair Beauty & Tanning,"51 Harlington Rd, Mexborough S64 0DF, UK",beauty_salon;establishment;establishmentbeauty_salon;nail_salon;point_of_interest;service,Yorkshire,E08000017,2,True,
ChIJhZi8ba4beUgRL8lqYDxKRok,Top Tan,"Thorne, Doncaster DN8 5AU, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,2,True,
ChIJjWpty9UbeUgRtiLcYBp94zo,Marbella tanning Thorne,"19 Silver St, Thorne, Doncaster DN8 5DP, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,2,True,
ChIJl9ixHn4IeUgRMHfkk--KwPI,Face Facts Aesthetics & Beauty,"10 Dower House Square, Bawtry, Doncaster DN10 6LS, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000017,2,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJlQkwJNhzeUgRrmxtdQe84Ok,Tantastic Tanning,"21 Wembley Ave, Conisbrough, Doncaster DN12 3LF, UK",beauty_salon;establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,2,True,
ChIJmblzbwAbeUgRRGx6gSSPDqI,Marbella Tanning,"19 Silver St, Thorne, Doncaster DN8 5DT, UK",cosmetics_store;establishment;establishmentcosmetics_store;point_of_interest;store,Yorkshire,E08000017,2,True,Tanning keyword in name
ChIJ2epblO9zeUgRtrYWqjVG7-E,Lotus Living Beauty,"High St, Doncaster DN5 7EP, UK",beautician;beauty_salon;establishment;hair_care;health;massage;massage_spa;medical_clinic;point_of_interest;service;skin_care_clinic;spa,Yorkshire,E08000017,3,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJCe_fUtAaeUgRGevKALDcFt4,Bare Waxing,"Elm Tree House, Bawtry Rd, Hatfield Woodhouse, Hatfield, Doncaster DN7 6PQ, UK",beauty_salon;establishment;hair_care;nail_salon;point_of_interest;service;tanning_studio,Yorkshire,E08000017,3,True,
ChIJRYUgc04aeUgROwrGH2r3gt8,B&M Home Store with Garden Centre,"Unit 1, Quora Retail Park, Delves Court, Thorne, Yorkshire DN8 5UG, UK",building_materials_store;discount_store;establishment;garden_center;home_goods_store;liquor_store;point_of_interest;service;store,Yorkshire,E08000017,3,False,No tanning evidence in name or type
ChIJSWV8XjsPeUgRt2YM5h75_LY,Afterglow Tanning Auckley Limited,"Unit 6, Phantom Court, Auckley, Doncaster DN9 3NP, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,3,True,
ChIJo61mrvEReUgRnFHPjJyoecg,Sunkissed,"2 Catling Ln, Barnby Dun, Doncaster DN3 1DB, UK",establishment;point_of_interest;service;tanning_studio,Yorkshire,E08000017,3,True,
ChIJoWZnDr8aeUgRULeqkDFQHtw,Armonia,"16 High St, Hatfield, Doncaster DN7 6RY, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000017,3,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJrxxolYMbeUgRmMliWAWrgg4,Back 2 Bronze Sunbeds Hatfield,"7 High St, Hatfield, Doncaster DN7 6RS, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,3,True,
ChIJufNSd7oNeUgRuToVjtAVsck,Perfect Harmony Beauty & Nail Salon,"138 Sprotbrough Rd, Doncaster DN5 8BA, UK",beauty_salon;establishment;massage;nail_salon;point_of_interest;service,Yorkshire,E08000017,3,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJ76rR6FEPeUgR-ccWQcd7zUk,All That’s Beauty,"Saxton Ave, Doncaster DN4 7AY, UK",beauty_salon;establishment;establishmentbeauty_salon;nail_salon;point_of_interest;service;tanning_studio,Yorkshire,E08000017,4,True,
ChIJH1MSNdsPeUgRNVlwa9nHst8,Starstyle Spray Tanning Booth,"Pond Cl, Doncaster DN4 5NY, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000017,4,False,Spray tan only - no UV sunbed evidence
ChIJJ1HPc7MMeUgRPRZBCeiitj8,Fast Tan,"4 Windgate Hill, Conisbrough, Doncaster DN12 3EH, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,4,True,
ChIJJ8iWbwINeUgRJXDUIpphoTs,The Sunbed Shop Doncaster,"unit 5 Springwell Ln, Doncaster DN4 9AB, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,4,True,
ChIJL9_vOfEMeUgR6Bsr9hOv0Zg,"Holiday Inn Doncaster A1 (M), JCT.36","High Rd, Warmsworth, Doncaster DN4 9UX, UK",establishment;hotel;lodging;point_of_interest,Yorkshire,E08000017,4,False,Hotel / lodging - no tanning indicated
ChIJcTZyPloJeUgRl7qonq2nl1E,Tickhill Tanning Lounge,"2 Buttercross Ct, Tickhill, Doncaster DN11 9JX, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,4,True,
ChIJtamucq4NeUgRLPKROmBkyAM,Corona sunbeds,"21 Badsworth Rd, Warmsworth, Doncaster DN4 9LQ, UK",establishment;point_of_interest;service,Yorkshire,E08000017,4,True,Tanning keyword in name
ChIJAxphBwAJeUgRKMbYbEJAAys,The Vault,"23-25 Market Pl, Bawtry, Doncaster DN10 6JL, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000017,5,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJX2OjO7gPeUgR5KEAiD477ts,Patchwork Nails & Beauty,"5 Locking Dr, Armthorpe, Doncaster DN3 3SR, UK",beauty_salon;establishment;nail_salon;point_of_interest;service,Yorkshire,E08000017,5,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJmYBl1ScOeUgRZKV_mD8mwMw,Tans & Hands,"11 Sandall Stones Rd, Kirk Sandall, Doncaster DN3 1QR, UK",beauty_salon;establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000017,5,True,
ChIJ0_gDuPV3eUgRodlPuiHrSI0,Beauty By Toni,"113 Chaucer Rd, Herringthorpe, Rotherham S65 2LD, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000018,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJ3w2H-fN2eUgRfDvU7b-96oU,Kwik Tan: Rotherham,"15 Effingham St, Rotherham S65 1AJ, UK",beauty_salon;establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJ51G13th2eUgRbjAa_TKe4yM,The Sunbed Shop – Rotherham,"Bassingthorpe Cottage, 1 Fenton Rd, Greasbrough, Rotherham S61 4RD, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJ7xSist4KeUgRVx5oK7YLJW0,N G Salon,"31 High St, Maltby, Rotherham S66 8LG, UK",establishment;hair_care;hair_salon;point_of_interest;service,Yorkshire,E08000018,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJ88cT-Xl3eUgR2O2bRx5_AD0,Rawmarsh barbers,"10 Dale Rd, Rawmarsh, Rotherham S62 5AB, UK",barber_shop;establishment;establishmentbarber_shop;hair_care;health;point_of_interest;service,Yorkshire,E08000018,1,False,Barbers only - no tanning
ChIJ8U51EmFxeUgR2aSn-YBlm1E,Bondi Beach Tanning Experience,"15 West St, Wath upon Dearne, Rotherham S63 7QU, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJ9eJB3xCgeUgRR6ZfNPJDl_A,Pure Sunshine Ltd,"7 Lordens Hill, Dinnington, Sheffield S25 2QE, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJBS2YqL52eUgRe25hs7wjYiw,Beauty B,"1 Greasbrough Rd, Parkgate, Rotherham S62 6HP, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000018,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJBfObgdkKeUgRd3orwTgcONU,Truly Madly Nails & Beauty,"68a High St, Maltby, Rotherham S66 8LA, UK",beauty_salon;establishment;nail_salon;point_of_interest;service,Yorkshire,E08000018,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJC2y9Q5R2eUgRDcu6WXb21Pc,Morrisons,"Stadium Way, Parkgate, Rotherham S60 1TG, UK",establishment;food;food_store;grocery_store;point_of_interest;store;supermarket,Yorkshire,E08000018,1,False,Supermarket / food retailer
ChIJCRryMXB1eUgR8_sU1xD_LWM,Diva tanning & beauty salon,"24 Woodhouse Grn, Thurcroft, Rotherham S66 9AQ, UK",beauty_salon;establishment;establishmentbeauty_salon;point_of_interest;service,Yorkshire,E08000018,1,True,
ChIJF_xHbxmgeUgRDwflTmo-VIQ,The Blossom Tree,"23 Barleycroft Ln, Dinnington, Sheffield S25 2LE, UK",beauty_salon;establishment;health;medical_clinic;point_of_interest;service;skin_care_clinic,Yorkshire,E08000018,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJGdKHxLB2eUgRx4xnhP_HMUE,Superdrug,"Unit 7, Parkgate Shopping Centre, 20 Stadium Way, Parkgate, Rotherham S60 1TG, UK",beauty_salon;body_art_service;establishment;nail_salon;point_of_interest;service;store,Yorkshire,E08000018,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJHRU4sBugeUgRQcACnDf4qPo,"Rapid Tan n Tone Ltd sunbeds flabelos , cream , slimming tablets","109 Laughton Rd, Dinnington, Sheffield S25 2PN, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJHf_oDwB3eUgRjDBctPKrzlw,The lounge,"33 South St, Rawmarsh, Rotherham S62 5RF, UK",bar;establishment;point_of_interest,Yorkshire,E08000018,1,False,No tanning evidence in name or type
ChIJRWg_sRCgeUgR7iDTnkMCuWk,SUNSHINE TANNING LOUNGE,"Lordens Hill, Dinnington, Sheffield S25 2QE, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJRajkCwBxeUgRwOR4UFSNoag,Ibiza Sunbeds | Rotherham | Tanning Rooms,"29a, 29 Chapel Ave, Brampton, Barnsley S73 0XH, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJT9Wi9CB1eUgRh1TuuNnNVNY,Tanning Lounge Thurcroft,"Woodhouse Grn, Thurcroft, Rotherham S66 9AQ, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJTQM5LJt3eUgRqesXuLbprLE,Bronze HQ Ltd,"Unit B, Rear of, 43 Red Lion Yard, Bridgegate, Rotherham S60 1PN, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJWeBNmFJ3eUgR_jCfb_wiZFM,Tan & Tone,"131 Masbrough St, Rotherham S60 1HW, UK",establishment;establishmentfitness_center;fitness_center;gym;health;point_of_interest;sports_activity_location,Yorkshire,E08000018,1,True,Tanning keyword in name
ChIJcVBY-15zeUgR44XM5O6Zmfw,The Tanning Lounge Swinton,"68 Station St, Swinton, Mexborough S64 8PZ, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJf_J2-Z52eUgR9KONN13aBec,Asda Rotherham Superstore,"Alwdarke Lane, Off Doncaster Rd, Rawmarsh, Rotherham S65 3SW, UK",atm;cafe;clothing_store;establishment;finance;food;food_store;gas_station;grocery_store;health;pharmacy;point_of_interest;service;store;supermarket,Yorkshire,E08000018,1,False,Supermarket / food retailer
ChIJhVm6TfF2eUgRAeYVfqEryW8,Sunquest,"18 Bridgegate, Rotherham S60 1PQ, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJjUwnCrx2eUgR2t5cs5-dbWs,Neubelle Beauty Studio & Academy,"65 Broad St, Parkgate, Rotherham S62 6DU, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000018,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJmaC5wMRxeUgRts6IJ7edYt4,JAYS AESTHETICS AND WELLNESS CLINIC,"1 Biscay Way, Wath upon Dearne, Rotherham S63 7DA, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000018,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJqfkDQvR2eUgRrj3GSJfCpKk,Elite Beauty Clinic,"11-13 Wellgate, Rotherham S60 2LT, UK",beauty_salon;establishment;establishmentbeauty_salon;hair_care;health;medical_clinic;point_of_interest;service;store,Yorkshire,E08000018,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJvaYpEQALeUgRe5QWEdrBNnk,The Glow Rooms Tanning & Leisure,"Prospect House, Muglet Ln, La, Maltby, Rotherham S66 7NA, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJw26KPQB1eUgRqrIVXfy5wBE,G W tanning,"Rotherham S65, UK",establishment;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJyWmX1gZ3eUgR72RK96fizfo,Glow Tans,"33 South St, Rawmarsh, Rotherham S62 5RF, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,1,True,
ChIJz5GJD7WheUgR1aHTodwn_Wg,audreys beauty salon,"27 Laughton Rd, Dinnington, Sheffield S25 2PN, UK",beauty_salon;establishment;point_of_interest;service,Yorkshire,E08000018,1,False,Beauty/hair/nail salon - no tanning keywords in name
ChIJEUE7Dgt3eUgRXCI-yZB7IVI,Oasis Sunbed Hire Ltd,"1 Meadowhall Rd, Rotherham S61 2HZ, UK",establishment;point_of_interest;service,Yorkshire,E08000018,2,False,Sunbed hire / equipment supplier - not a salon
ChIJTck7VicLeUgRKU22pNjATqY,Tanning lounge maltby,"Salisbury Rd, Maltby, Rotherham S66 7EZ, UK",establishment;establishmenttanning_studio;point_of_interest;service;tanning_studio,Yorkshire,E08000018,2,True,
ChIJU0Cjo4h2eUgRJyqIJJoa-yg,Diamonds Beauty And Tanning Salon,"120 Middle Ln, Rotherham S65 2TE, UK",beauty_salon;establishment;establishmentbeauty_salon;point_of_interest;service,Yorkshire,E08000018,2,True,
ChIJfU_rr2N2eUgRtDnpFoSyEHA,Creative Touch,"78a Broom Ln, Rotherham S60 3EW, UK",beauty_salon;body_art_service;establishment;hair_care;health;medical_clinic;nail_salon;point_of_interest;service;skin_care_clinic,Yorkshire,E08000018,2,False,Beauty/hair/nail salon - no tanning keywords in name
