verification_id,source,source_id,name,address,lad_code,imd_quintile,lat,lon,status,reviewer,review_date_utc,duplicate_of,notes
osm:4836412234,osm,4836412234,PowerHouse,"Wilton Drive, Whitley Bay",E08000022,4.0,55.03991799847566,-1.487285986481283,duplicate,MB,2026-04-28,google:ChIJv7_tqwpufkgRc07a15VAl64,OSM duplicate of Powerhouse Tanning & Beauty Whitley Bay
osm:4674815767,osm,4674815767,Stand & Tan,"Coast Road, Wallsend",E08000022,4.0,55.00179199844403,-1.535478886528473,duplicate,MB,2026-04-28,google:ChIJkclLaMlxfkgRXC-QqaMQHsA,OSM duplicate of Beauty @ Stand & Tan Coast Rd Wallsend
osm:4697524004,osm,4697524004,Stand & Tan,North Shields,E08000022,4.0,55.014781398449465,-1.4572053864720107,confirmed,MB,2026-04-28,,OSM entry - Stand & Tan North Shields (possibly different location)
osm:7686151402,osm,7686151402,Tan 4U,,E08000022,2.0,55.02316219846637,-1.5618489865370397,duplicate,MB,2026-04-28,google:ChIJz4i1BpxxfkgRsh7KBsDcrF8,OSM duplicate of Tan 4u Forest Hall
osm:4656569154,osm,4656569154,Tan UK,"Station Road, Wallsend",E08000022,1.0,54.990785498433524,-1.5335445865317259,confirmed,MB,2026-04-28,,OSM entry - Tan UK Station Road Wallsend
osm:197551760,osm,197551760,Tanning Boutique,"Market Street, Dudley",E08000022,2.0,55.0560771985001,-1.5937994865446947,duplicate,MB,2026-04-28,google:ChIJsa4CesFzfkgRqK8st4Ct-ps,OSM duplicate of Tanning Boutique Dudley Cramlington
osm:4671232956,osm,4671232956,Tan’n Tastic,Churchill Street,E08000022,2.0,54.99639759843622,-1.503535386509786,confirmed,MB,2026-04-28,,OSM entry
osm:4697194736,osm,4697194736,The Sun Lounge,"Verne Road, North Shields",E08000022,2.0,55.01178819844764,-1.4686003864806616,duplicate,MB,2026-04-28,google:ChIJG4RUdFtufkgR6DE3Q1HatEA,OSM duplicate of The Sun Lounge Verne Rd North Shields
osm:4342851124,osm,4342851124,Fast Tan,"Dean Road, South Shields",E08000023,1.0,54.98741309842093,-1.4233500864613515,confirmed,MB,2026-04-28,,OSM entry - Fast Tan Dean Rd South Shields
osm:13657025866,osm,13657025866,Indigo Sun,"Claypath Lane, South Shields, NE33 4PG",E08000023,1.0,54.993802398427555,-1.4312722864638368,duplicate,MB,2026-04-28,google:ChIJEylBjL5vfkgRkh01NiBAOAc,OSM duplicate of Indigo Sun South Shields
osm:9535631127,osm,9535631127,Tanning Station,"14, Coniston Avenue",E08000023,2.0,54.96917439841085,-1.5060231865226295,duplicate,MB,2026-04-28,google:ChIJwYn0buFvfkgR-QGVHKdqmK4,OSM duplicate of Tanning Station 14 Coniston Ave Hebburn
osm:9953320144,osm,9953320144,,,E08000024,1.0,54.84410539829097,-1.4718109865523787,rejected,MB,2026-04-28,,No name or address - insufficient information
osm:9953277106,osm,9953277106,Goldi Looks,,E08000024,1.0,54.89629479833704,-1.439653586509788,duplicate,MB,2026-04-28,google:ChIJfYu1EFFlfkgRfD1Oda2UjGc,OSM duplicate of Goldilooks Pennywell Sunderland
osm:6939467148,osm,6939467148,Kwik Tan,,E08000024,1.0,54.906075898341435,-1.3827030864690253,duplicate,MB,2026-04-28,google:ChIJff--jIhmfkgR-6cDcyAptfk,OSM duplicate of Kwik Tan Sunderland
osm:10936386171,osm,10936386171,Spar-Tan,,E08000024,2.0,54.90917479834539,-1.3952352864757815,confirmed,MB,2026-04-28,,OSM entry - tanning salon Sunderland
osm:10807495795,osm,10807495795,Sun Kist 1,,E08000024,1.0,54.86686779831431,-1.4968823865591099,duplicate,MB,2026-04-28,google:ChIJY5Cld6lkfkgRvm_9tK9leKU,OSM duplicate of Sunkist 1 Houghton le Spring
osm:13718077052,osm,13718077052,Indigo Sun,"214-216, High Street, Gateshead, NE8 1AQ",E08000037,2.0,54.96256009841273,-1.6008917865875631,duplicate,MB,2026-04-28,google:ChIJDftKHttxfkgRSbio83ihH5E,OSM duplicate of Indigo Sun Gateshead
osm:4387332873,osm,4387332873,Saharah Tan,"82-84, Saltwell Road, Gateshead",E08000037,1.0,54.94984619840207,-1.6160385866027622,duplicate,MB,2026-04-28,google:ChIJe7lvewB6fkgRLbsOMr7O8Xk,OSM duplicate of Sahara Tan Gateshead
osm:2691473305,osm,2691473305,Tan UK,,E08000037,3.0,54.96479939842432,-1.712799586660824,duplicate,MB,2026-04-28,google:ChIJyQtsFD93fkgRKnEsd6nHCMA,OSM duplicate of Tan UK
